date,line,weekday,month,gal_ord,gal_avail,inv_gal_start,backlog_gal_start,gal_ship_mech,fill_rate_mech,predicted_fill_rate_model
2025-06-19,Q1,3,6,181.69230769230768,43327.771574824874,7010899.605263677,12187.0,181.69230769230768,1.0,1.0
2025-06-20,G2,4,6,151.76923076923077,113236.22644851918,18112971.309928216,11943.0,151.76923076923077,1.0,1.0
2025-06-20,P3,4,6,128.46153846153845,300546.9066616563,49156467.05491091,12620.0,128.46153846153845,1.0,1.0
2025-06-20,Q1,4,6,78.75,43327.771574824874,7054045.68453081,12187.0,78.75,1.0,1.0
2025-06-21,G2,5,6,93.53846153846153,113236.22644851918,18226055.76714597,11943.0,93.53846153846153,1.0,1.0
2025-06-21,P3,5,6,116.15384615384616,300546.9066616563,49456885.50003411,12620.0,116.15384615384616,1.0,1.0
2025-06-21,Q1,5,6,138.15384615384616,43327.771574824874,7097294.7061056355,12187.0,138.15384615384616,1.0,1.0
2025-06-22,G2,6,6,103.92307692307692,113236.22644851918,18339198.45513295,11943.0,103.92307692307692,1.0,1.0
2025-06-22,P3,6,6,102.6923076923077,300546.9066616563,49757316.252849616,12620.0,102.6923076923077,1.0,1.0
2025-06-22,Q1,6,6,109.71153846153847,43327.771574824874,7140484.323834307,12187.0,109.71153846153847,1.0,1.0
2025-06-23,G2,0,6,160.92307692307693,113236.22644851918,18452330.758504547,11943.0,160.92307692307693,1.0,1.0
2025-06-23,P3,0,6,122.6923076923077,300546.9066616563,50057760.46720358,12620.0,122.6923076923077,1.0,1.0
2025-06-23,Q1,0,6,214.28846153846155,43327.771574824874,7183702.38387067,12187.0,214.28846153846155,1.0,1.0
2025-06-24,G2,1,6,153.07692307692307,113236.22644851918,18565406.061876144,11943.0,153.07692307692307,1.0,1.0
2025-06-24,P3,1,6,173.84615384615384,300546.9066616563,50358184.68155754,12620.0,173.84615384615384,1.0,1.0
2025-06-24,Q1,1,6,161.51923076923077,43327.771574824874,7226815.866983957,12187.0,161.51923076923077,1.0,1.0
2025-06-25,G2,2,6,135.6153846153846,113236.22644851918,18678489.21140159,11943.0,135.6153846153846,1.0,1.0
2025-06-25,P3,2,6,177.30769230769232,300546.9066616563,50658557.742065355,12620.0,177.30769230769232,1.0,1.0
2025-06-25,Q1,2,6,122.75,43327.771574824874,7269982.119328013,12187.0,122.75,1.0,1.0
2025-06-26,G2,3,6,150.69230769230768,113236.22644851918,18791589.822465494,11943.0,150.69230769230768,1.0,1.0
2025-06-26,P3,3,6,197.69230769230768,300546.9066616563,50958927.34103471,12620.0,197.69230769230768,1.0,1.0
2025-06-26,Q1,3,6,181.69230769230768,43327.771574824874,7313187.140902838,12187.0,181.69230769230768,1.0,1.0
2025-06-27,G2,4,6,151.76923076923077,113236.22644851918,18904675.356606323,11943.0,151.76923076923077,1.0,1.0
2025-06-27,P3,4,6,128.46153846153845,300546.9066616563,51259276.555388674,12620.0,128.46153846153845,1.0,1.0
2025-06-27,Q1,4,6,78.75,43327.771574824874,7356333.220169971,12187.0,78.75,1.0,1.0
2025-06-28,G2,5,6,93.53846153846153,113236.22644851918,19017759.813824076,11943.0,93.53846153846153,1.0,1.0
2025-06-28,P3,5,6,116.15384615384616,300546.9066616563,51559695.00051187,12620.0,116.15384615384616,1.0,1.0
2025-06-28,Q1,5,6,138.15384615384616,43327.771574824874,7399582.241744796,12187.0,138.15384615384616,1.0,1.0
2025-06-29,G2,6,6,103.92307692307692,113236.22644851918,19130902.501811057,11943.0,103.92307692307692,1.0,1.0
2025-06-29,P3,6,6,102.6923076923077,300546.9066616563,51860125.75332738,12620.0,102.6923076923077,1.0,1.0
2025-06-29,Q1,6,6,109.71153846153847,43327.771574824874,7442771.859473467,12187.0,109.71153846153847,1.0,1.0
2025-06-30,G2,0,6,160.92307692307693,113236.22644851918,19244034.805182654,11943.0,160.92307692307693,1.0,1.0
2025-06-30,P3,0,6,122.6923076923077,300546.9066616563,52160569.96768134,12620.0,122.6923076923077,1.0,1.0
2025-06-30,Q1,0,6,214.28846153846155,43327.771574824874,7485989.91950983,12187.0,214.28846153846155,1.0,1.0
2025-07-01,G2,1,7,153.07692307692307,113236.22644851918,19357110.10855425,11943.0,153.07692307692307,1.0,1.0
2025-07-01,P3,1,7,173.84615384615384,300546.9066616563,52460994.182035305,12620.0,173.84615384615384,1.0,1.0
2025-07-01,Q1,1,7,161.51923076923077,43327.771574824874,7529103.402623117,12187.0,161.51923076923077,1.0,1.0
2025-07-02,G2,2,7,135.6153846153846,113236.22644851918,19470193.258079696,11943.0,135.6153846153846,1.0,1.0
2025-07-02,P3,2,7,177.30769230769232,300546.9066616563,52761367.242543116,12620.0,177.30769230769232,1.0,1.0
2025-07-02,Q1,2,7,122.75,43327.771574824874,7572269.654967173,12187.0,122.75,1.0,1.0
2025-07-03,G2,3,7,150.69230769230768,113236.22644851918,19583293.8691436,11943.0,150.69230769230768,1.0,1.0
2025-07-03,P3,3,7,197.69230769230768,300546.9066616563,53061736.84151247,12620.0,197.69230769230768,1.0,1.0
2025-07-03,Q1,3,7,181.69230769230768,43327.771574824874,7615474.676541998,12187.0,181.69230769230768,1.0,1.0
2025-07-04,G2,4,7,151.76923076923077,113236.22644851918,19696379.40328443,11943.0,151.76923076923077,1.0,1.0
2025-07-04,P3,4,7,128.46153846153845,300546.9066616563,53362086.055866435,12620.0,128.46153846153845,1.0,1.0
2025-07-04,Q1,4,7,78.75,43327.771574824874,7658620.755809131,12187.0,78.75,1.0,1.0
2025-07-05,G2,5,7,93.53846153846153,113236.22644851918,19809463.860502183,11943.0,93.53846153846153,1.0,1.0
2025-07-05,P3,5,7,116.15384615384616,300546.9066616563,53662504.50098963,12620.0,116.15384615384616,1.0,1.0
2025-07-05,Q1,5,7,138.15384615384616,43327.771574824874,7701869.777383956,12187.0,138.15384615384616,1.0,1.0
2025-07-06,G2,6,7,103.92307692307692,113236.22644851918,19922606.548489165,11943.0,103.92307692307692,1.0,1.0
2025-07-06,P3,6,7,102.6923076923077,300546.9066616563,53962935.25380514,12620.0,102.6923076923077,1.0,1.0
2025-07-06,Q1,6,7,109.71153846153847,43327.771574824874,7745059.395112627,12187.0,109.71153846153847,1.0,1.0
2025-07-07,G2,0,7,160.92307692307693,113236.22644851918,20035738.85186076,11943.0,160.92307692307693,1.0,1.0
2025-07-07,P3,0,7,122.6923076923077,300546.9066616563,54263379.4681591,12620.0,122.6923076923077,1.0,1.0
2025-07-07,Q1,0,7,214.28846153846155,43327.771574824874,7788277.45514899,12187.0,214.28846153846155,1.0,1.0
2025-07-08,G2,1,7,153.07692307692307,113236.22644851918,20148814.15523236,11943.0,153.07692307692307,1.0,1.0
2025-07-08,P3,1,7,173.84615384615384,300546.9066616563,54563803.682513066,12620.0,173.84615384615384,1.0,1.0
2025-07-08,Q1,1,7,161.51923076923077,43327.771574824874,7831390.938262277,12187.0,161.51923076923077,1.0,1.0
2025-07-09,G2,2,7,135.6153846153846,113236.22644851918,20261897.304757804,11943.0,135.6153846153846,1.0,1.0
2025-07-09,P3,2,7,177.30769230769232,300546.9066616563,54864176.74302088,12620.0,177.30769230769232,1.0,1.0
2025-07-09,Q1,2,7,122.75,43327.771574824874,7874557.190606333,12187.0,122.75,1.0,1.0
2025-07-10,G2,3,7,150.69230769230768,113236.22644851918,20374997.91582171,11943.0,150.69230769230768,1.0,1.0
2025-07-10,P3,3,7,197.69230769230768,300546.9066616563,55164546.34199023,12620.0,197.69230769230768,1.0,1.0
2025-07-10,Q1,3,7,181.69230769230768,43327.771574824874,7917762.212181158,12187.0,181.69230769230768,1.0,1.0
2025-07-11,G2,4,7,151.76923076923077,113236.22644851918,20488083.449962538,11943.0,151.76923076923077,1.0,1.0
2025-07-11,P3,4,7,128.46153846153845,300546.9066616563,55464895.556344196,12620.0,128.46153846153845,1.0,1.0
2025-07-11,Q1,4,7,78.75,43327.771574824874,7960908.291448291,12187.0,78.75,1.0,1.0
2025-07-12,G2,5,7,93.53846153846153,113236.22644851918,20601167.90718029,11943.0,93.53846153846153,1.0,1.0
2025-07-12,P3,5,7,116.15384615384616,300546.9066616563,55765314.00146739,12620.0,116.15384615384616,1.0,1.0
2025-07-12,Q1,5,7,138.15384615384616,43327.771574824874,8004157.313023116,12187.0,138.15384615384616,1.0,1.0
2025-07-13,G2,6,7,103.92307692307692,113236.22644851918,20714310.59516727,11943.0,103.92307692307692,1.0,1.0
2025-07-13,P3,6,7,102.6923076923077,300546.9066616563,56065744.7542829,12620.0,102.6923076923077,1.0,1.0
2025-07-13,Q1,6,7,109.71153846153847,43327.771574824874,8047346.9307517875,12187.0,109.71153846153847,1.0,1.0
2025-07-14,G2,0,7,160.92307692307693,113236.22644851918,20827442.89853887,11943.0,160.92307692307693,1.0,1.0
2025-07-14,P3,0,7,122.6923076923077,300546.9066616563,56366188.96863686,12620.0,122.6923076923077,1.0,1.0
2025-07-14,Q1,0,7,214.28846153846155,43327.771574824874,8090564.990788151,12187.0,214.28846153846155,1.0,1.0
2025-07-15,G2,1,7,153.07692307692307,113236.22644851918,20940518.201910466,11943.0,153.07692307692307,1.0,1.0
2025-07-15,P3,1,7,173.84615384615384,300546.9066616563,56666613.18299083,12620.0,173.84615384615384,1.0,1.0
2025-07-15,Q1,1,7,161.51923076923077,43327.771574824874,8133678.473901438,12187.0,161.51923076923077,1.0,1.0
2025-07-16,G2,2,7,135.6153846153846,113236.22644851918,21053601.35143591,11943.0,135.6153846153846,1.0,1.0
2025-07-16,P3,2,7,177.30769230769232,300546.9066616563,56966986.24349864,12620.0,177.30769230769232,1.0,1.0
2025-07-16,Q1,2,7,122.75,43327.771574824874,8176844.726245494,12187.0,122.75,1.0,1.0
2025-07-17,G2,3,7,150.69230769230768,113236.22644851918,21166701.962499816,11943.0,150.69230769230768,1.0,1.0
2025-07-17,P3,3,7,197.69230769230768,300546.9066616563,57267355.84246799,12620.0,197.69230769230768,1.0,1.0
2025-07-17,Q1,3,7,181.69230769230768,43327.771574824874,8220049.747820319,12187.0,181.69230769230768,1.0,1.0
2025-07-18,G2,4,7,151.76923076923077,113236.22644851918,21279787.496640645,11943.0,151.76923076923077,1.0,1.0
2025-07-18,P3,4,7,128.46153846153845,300546.9066616563,57567705.05682196,12620.0,128.46153846153845,1.0,1.0
2025-07-18,Q1,4,7,78.75,43327.771574824874,8263195.827087452,12187.0,78.75,1.0,1.0
2025-07-19,G2,5,7,93.53846153846153,113236.22644851918,21392871.953858398,11943.0,93.53846153846153,1.0,1.0
2025-07-19,P3,5,7,116.15384615384616,300546.9066616563,57868123.50194515,12620.0,116.15384615384616,1.0,1.0
2025-07-19,Q1,5,7,138.15384615384616,43327.771574824874,8306444.848662277,12187.0,138.15384615384616,1.0,1.0
2025-07-20,G2,6,7,103.92307692307692,113236.22644851918,21506014.64184538,11943.0,103.92307692307692,1.0,1.0
2025-07-20,P3,6,7,102.6923076923077,300546.9066616563,58168554.25476066,12620.0,102.6923076923077,1.0,1.0
2025-07-20,Q1,6,7,109.71153846153847,43327.771574824874,8349634.466390948,12187.0,109.71153846153847,1.0,1.0
2025-07-21,G2,0,7,160.92307692307693,113236.22644851918,21619146.945216976,11943.0,160.92307692307693,1.0,1.0
2025-07-21,P3,0,7,122.6923076923077,300546.9066616563,58468998.469114624,12620.0,122.6923076923077,1.0,1.0
2025-07-21,Q1,0,7,214.28846153846155,43327.771574824874,8392852.52642731,12187.0,214.28846153846155,1.0,1.0
2025-07-22,G2,1,7,153.07692307692307,113236.22644851918,21732222.248588573,11943.0,153.07692307692307,1.0,1.0
2025-07-22,P3,1,7,173.84615384615384,300546.9066616563,58769422.68346859,12620.0,173.84615384615384,1.0,1.0
2025-07-22,Q1,1,7,161.51923076923077,43327.771574824874,8435966.009540597,12187.0,161.51923076923077,1.0,1.0
2025-07-23,G2,2,7,135.6153846153846,113236.22644851918,21845305.39811402,11943.0,135.6153846153846,1.0,1.0
2025-07-23,P3,2,7,177.30769230769232,300546.9066616563,59069795.7439764,12620.0,177.30769230769232,1.0,1.0
2025-07-23,Q1,2,7,122.75,43327.771574824874,8479132.261884652,12187.0,122.75,1.0,1.0
2025-07-24,G2,3,7,150.69230769230768,113236.22644851918,21958406.009177923,11943.0,150.69230769230768,1.0,1.0
2025-07-24,P3,3,7,197.69230769230768,300546.9066616563,59370165.342945755,12620.0,197.69230769230768,1.0,1.0
2025-07-24,Q1,3,7,181.69230769230768,43327.771574824874,8522337.283459477,12187.0,181.69230769230768,1.0,1.0
2025-07-25,G2,4,7,151.76923076923077,113236.22644851918,22071491.543318752,11943.0,151.76923076923077,1.0,1.0
2025-07-25,P3,4,7,128.46153846153845,300546.9066616563,59670514.55729972,12620.0,128.46153846153845,1.0,1.0
2025-07-25,Q1,4,7,78.75,43327.771574824874,8565483.36272661,12187.0,78.75,1.0,1.0
2025-07-26,G2,5,7,93.53846153846153,113236.22644851918,22184576.000536505,11943.0,93.53846153846153,1.0,1.0
2025-07-26,P3,5,7,116.15384615384616,300546.9066616563,59970933.002422914,12620.0,116.15384615384616,1.0,1.0
2025-07-26,Q1,5,7,138.15384615384616,43327.771574824874,8608732.384301435,12187.0,138.15384615384616,1.0,1.0
2025-07-27,G2,6,7,103.92307692307692,113236.22644851918,22297718.688523486,11943.0,103.92307692307692,1.0,1.0
2025-07-27,P3,6,7,102.6923076923077,300546.9066616563,60271363.75523842,12620.0,102.6923076923077,1.0,1.0
2025-07-27,Q1,6,7,109.71153846153847,43327.771574824874,8651922.002030106,12187.0,109.71153846153847,1.0,1.0
2025-07-28,G2,0,7,160.92307692307693,113236.22644851918,22410850.991895083,11943.0,160.92307692307693,1.0,1.0
2025-07-28,P3,0,7,122.6923076923077,300546.9066616563,60571807.969592385,12620.0,122.6923076923077,1.0,1.0
2025-07-28,Q1,0,7,214.28846153846155,43327.771574824874,8695140.06206647,12187.0,214.28846153846155,1.0,1.0
2025-07-29,G2,1,7,153.07692307692307,113236.22644851918,22523926.29526668,11943.0,153.07692307692307,1.0,1.0
2025-07-29,P3,1,7,173.84615384615384,300546.9066616563,60872232.18394635,12620.0,173.84615384615384,1.0,1.0
2025-07-29,Q1,1,7,161.51923076923077,43327.771574824874,8738253.545179756,12187.0,161.51923076923077,1.0,1.0
2025-07-30,G2,2,7,135.6153846153846,113236.22644851918,22637009.444792125,11943.0,135.6153846153846,1.0,1.0
2025-07-30,P3,2,7,177.30769230769232,300546.9066616563,61172605.24445416,12620.0,177.30769230769232,1.0,1.0
2025-07-30,Q1,2,7,122.75,43327.771574824874,8781419.797523811,12187.0,122.75,1.0,1.0
2025-07-31,G2,3,7,150.69230769230768,113236.22644851918,22750110.05585603,11943.0,150.69230769230768,1.0,1.0
2025-07-31,P3,3,7,197.69230769230768,300546.9066616563,61472974.843423516,12620.0,197.69230769230768,1.0,1.0
2025-07-31,Q1,3,7,181.69230769230768,43327.771574824874,8824624.819098637,12187.0,181.69230769230768,1.0,1.0
2025-08-01,G2,4,8,151.76923076923077,113236.22644851918,22863195.58999686,11943.0,151.76923076923077,1.0,1.0
2025-08-01,P3,4,8,128.46153846153845,300546.9066616563,61773324.05777748,12620.0,128.46153846153845,1.0,1.0
2025-08-01,Q1,4,8,78.75,43327.771574824874,8867770.89836577,12187.0,78.75,1.0,1.0
2025-08-02,G2,5,8,93.53846153846153,113236.22644851918,22976280.047214612,11943.0,93.53846153846153,1.0,1.0
2025-08-02,P3,5,8,116.15384615384616,300546.9066616563,62073742.502900675,12620.0,116.15384615384616,1.0,1.0
2025-08-02,Q1,5,8,138.15384615384616,43327.771574824874,8911019.919940595,12187.0,138.15384615384616,1.0,1.0
2025-08-03,G2,6,8,103.92307692307692,113236.22644851918,23089422.735201593,11943.0,103.92307692307692,1.0,1.0
2025-08-03,P3,6,8,102.6923076923077,300546.9066616563,62374173.25571618,12620.0,102.6923076923077,1.0,1.0
2025-08-03,Q1,6,8,109.71153846153847,43327.771574824874,8954209.537669266,12187.0,109.71153846153847,1.0,1.0
2025-08-04,G2,0,8,160.92307692307693,113236.22644851918,23202555.03857319,11943.0,160.92307692307693,1.0,1.0
2025-08-04,P3,0,8,122.6923076923077,300546.9066616563,62674617.470070146,12620.0,122.6923076923077,1.0,1.0
2025-08-04,Q1,0,8,214.28846153846155,43327.771574824874,8997427.597705629,12187.0,214.28846153846155,1.0,1.0
2025-08-05,G2,1,8,153.07692307692307,113236.22644851918,23315630.341944788,11943.0,153.07692307692307,1.0,1.0
2025-08-05,P3,1,8,173.84615384615384,300546.9066616563,62975041.68442411,12620.0,173.84615384615384,1.0,1.0
2025-08-05,Q1,1,8,161.51923076923077,43327.771574824874,9040541.080818916,12187.0,161.51923076923077,1.0,1.0
2025-08-06,G2,2,8,135.6153846153846,113236.22644851918,23428713.491470233,11943.0,135.6153846153846,1.0,1.0
2025-08-06,P3,2,8,177.30769230769232,300546.9066616563,63275414.74493192,12620.0,177.30769230769232,1.0,1.0
2025-08-06,Q1,2,8,122.75,43327.771574824874,9083707.33316297,12187.0,122.75,1.0,1.0
2025-08-07,G2,3,8,150.69230769230768,113236.22644851918,23541814.102534138,11943.0,150.69230769230768,1.0,1.0
2025-08-07,P3,3,8,197.69230769230768,300546.9066616563,63575784.34390128,12620.0,197.69230769230768,1.0,1.0
2025-08-07,Q1,3,8,181.69230769230768,43327.771574824874,9126912.354737796,12187.0,181.69230769230768,1.0,1.0
2025-08-08,G2,4,8,151.76923076923077,113236.22644851918,23654899.636674967,11943.0,151.76923076923077,1.0,1.0
2025-08-08,P3,4,8,128.46153846153845,300546.9066616563,63876133.55825524,12620.0,128.46153846153845,1.0,1.0
2025-08-08,Q1,4,8,78.75,43327.771574824874,9170058.434004929,12187.0,78.75,1.0,1.0
2025-08-09,G2,5,8,93.53846153846153,113236.22644851918,23767984.09389272,11943.0,93.53846153846153,1.0,1.0
2025-08-09,P3,5,8,116.15384615384616,300546.9066616563,64176552.003378436,12620.0,116.15384615384616,1.0,1.0
2025-08-09,Q1,5,8,138.15384615384616,43327.771574824874,9213307.455579754,12187.0,138.15384615384616,1.0,1.0
2025-08-10,G2,6,8,103.92307692307692,113236.22644851918,23881126.7818797,11943.0,103.92307692307692,1.0,1.0
2025-08-10,P3,6,8,102.6923076923077,300546.9066616563,64476982.75619394,12620.0,102.6923076923077,1.0,1.0
2025-08-10,Q1,6,8,109.71153846153847,43327.771574824874,9256497.073308425,12187.0,109.71153846153847,1.0,1.0
2025-08-11,G2,0,8,160.92307692307693,113236.22644851918,23994259.085251298,11943.0,160.92307692307693,1.0,1.0
2025-08-11,P3,0,8,122.6923076923077,300546.9066616563,64777426.97054791,12620.0,122.6923076923077,1.0,1.0
2025-08-11,Q1,0,8,214.28846153846155,43327.771574824874,9299715.133344788,12187.0,214.28846153846155,1.0,1.0
2025-08-12,G2,1,8,153.07692307692307,113236.22644851918,24107334.388622895,11943.0,153.07692307692307,1.0,1.0
2025-08-12,P3,1,8,173.84615384615384,300546.9066616563,65077851.18490187,12620.0,173.84615384615384,1.0,1.0
2025-08-12,Q1,1,8,161.51923076923077,43327.771574824874,9342828.616458075,12187.0,161.51923076923077,1.0,1.0
2025-08-13,G2,2,8,135.6153846153846,113236.22644851918,24220417.53814834,11943.0,135.6153846153846,1.0,1.0
2025-08-13,P3,2,8,177.30769230769232,300546.9066616563,65378224.24540968,12620.0,177.30769230769232,1.0,1.0
2025-08-13,Q1,2,8,122.75,43327.771574824874,9385994.86880213,12187.0,122.75,1.0,1.0
2025-08-14,G2,3,8,150.69230769230768,113236.22644851918,24333518.149212245,11943.0,150.69230769230768,1.0,1.0
2025-08-14,P3,3,8,197.69230769230768,300546.9066616563,65678593.84437904,12620.0,197.69230769230768,1.0,1.0
2025-08-14,Q1,3,8,181.69230769230768,43327.771574824874,9429199.890376955,12187.0,181.69230769230768,1.0,1.0
2025-08-15,G2,4,8,151.76923076923077,113236.22644851918,24446603.683353074,11943.0,151.76923076923077,1.0,1.0
2025-08-15,P3,4,8,128.46153846153845,300546.9066616563,65978943.058733,12620.0,128.46153846153845,1.0,1.0
2025-08-15,Q1,4,8,78.75,43327.771574824874,9472345.969644088,12187.0,78.75,1.0,1.0
2025-08-16,G2,5,8,93.53846153846153,113236.22644851918,24559688.140570827,11943.0,93.53846153846153,1.0,1.0
2025-08-16,P3,5,8,116.15384615384616,300546.9066616563,66279361.5038562,12620.0,116.15384615384616,1.0,1.0
2025-08-16,Q1,5,8,138.15384615384616,43327.771574824874,9515594.991218913,12187.0,138.15384615384616,1.0,1.0
2025-08-17,G2,6,8,103.92307692307692,113236.22644851918,24672830.828557808,11943.0,103.92307692307692,1.0,1.0
2025-08-17,P3,6,8,102.6923076923077,300546.9066616563,66579792.256671704,12620.0,102.6923076923077,1.0,1.0
2025-08-17,Q1,6,8,109.71153846153847,43327.771574824874,9558784.608947584,12187.0,109.71153846153847,1.0,1.0
2025-08-18,G2,0,8,160.92307692307693,113236.22644851918,24785963.131929405,11943.0,160.92307692307693,1.0,1.0
2025-08-18,P3,0,8,122.6923076923077,300546.9066616563,66880236.47102567,12620.0,122.6923076923077,1.0,1.0
2025-08-18,Q1,0,8,214.28846153846155,43327.771574824874,9602002.668983947,12187.0,214.28846153846155,1.0,1.0
2025-08-19,G2,1,8,153.07692307692307,113236.22644851918,24899038.435301002,11943.0,153.07692307692307,1.0,1.0
2025-08-19,P3,1,8,173.84615384615384,300546.9066616563,67180660.68537962,12620.0,173.84615384615384,1.0,1.0
2025-08-19,Q1,1,8,161.51923076923077,43327.771574824874,9645116.152097235,12187.0,161.51923076923077,1.0,1.0
2025-08-20,G2,2,8,135.6153846153846,113236.22644851918,25012121.584826447,11943.0,135.6153846153846,1.0,1.0
2025-08-20,P3,2,8,177.30769230769232,300546.9066616563,67481033.74588744,12620.0,177.30769230769232,1.0,1.0
2025-08-20,Q1,2,8,122.75,43327.771574824874,9688282.40444129,12187.0,122.75,1.0,1.0
2025-08-21,G2,3,8,150.69230769230768,113236.22644851918,25125222.195890352,11943.0,150.69230769230768,1.0,1.0
2025-08-21,P3,3,8,197.69230769230768,300546.9066616563,67781403.3448568,12620.0,197.69230769230768,1.0,1.0
2025-08-21,Q1,3,8,181.69230769230768,43327.771574824874,9731487.426016115,12187.0,181.69230769230768,1.0,1.0
2025-08-22,G2,4,8,151.76923076923077,113236.22644851918,25238307.73003118,11943.0,151.76923076923077,1.0,1.0
2025-08-22,P3,4,8,128.46153846153845,300546.9066616563,68081752.55921076,12620.0,128.46153846153845,1.0,1.0
2025-08-22,Q1,4,8,78.75,43327.771574824874,9774633.505283248,12187.0,78.75,1.0,1.0
2025-08-23,G2,5,8,93.53846153846153,113236.22644851918,25351392.187248934,11943.0,93.53846153846153,1.0,1.0
2025-08-23,P3,5,8,116.15384615384616,300546.9066616563,68382171.00433396,12620.0,116.15384615384616,1.0,1.0
2025-08-23,Q1,5,8,138.15384615384616,43327.771574824874,9817882.526858073,12187.0,138.15384615384616,1.0,1.0
2025-08-24,G2,6,8,103.92307692307692,113236.22644851918,25464534.875235915,11943.0,103.92307692307692,1.0,1.0
2025-08-24,P3,6,8,102.6923076923077,300546.9066616563,68682601.75714946,12620.0,102.6923076923077,1.0,1.0
2025-08-24,Q1,6,8,109.71153846153847,43327.771574824874,9861072.144586744,12187.0,109.71153846153847,1.0,1.0
2025-08-25,G2,0,8,160.92307692307693,113236.22644851918,25577667.178607512,11943.0,160.92307692307693,1.0,1.0
2025-08-25,P3,0,8,122.6923076923077,300546.9066616563,68983045.97150342,12620.0,122.6923076923077,1.0,1.0
2025-08-25,Q1,0,8,214.28846153846155,43327.771574824874,9904290.204623107,12187.0,214.28846153846155,1.0,1.0
2025-08-26,G2,1,8,153.07692307692307,113236.22644851918,25690742.48197911,11943.0,153.07692307692307,1.0,1.0
2025-08-26,P3,1,8,173.84615384615384,300546.9066616563,69283470.18585739,12620.0,173.84615384615384,1.0,1.0
2025-08-26,Q1,1,8,161.51923076923077,43327.771574824874,9947403.687736394,12187.0,161.51923076923077,1.0,1.0
2025-08-27,G2,2,8,135.6153846153846,113236.22644851918,25803825.631504554,11943.0,135.6153846153846,1.0,1.0
2025-08-27,P3,2,8,177.30769230769232,300546.9066616563,69583843.2463652,12620.0,177.30769230769232,1.0,1.0
2025-08-27,Q1,2,8,122.75,43327.771574824874,9990569.940080449,12187.0,122.75,1.0,1.0
2025-08-28,G2,3,8,150.69230769230768,113236.22644851918,25916926.24256846,11943.0,150.69230769230768,1.0,1.0
2025-08-28,P3,3,8,197.69230769230768,300546.9066616563,69884212.84533456,12620.0,197.69230769230768,1.0,1.0
2025-08-28,Q1,3,8,181.69230769230768,43327.771574824874,10033774.961655274,12187.0,181.69230769230768,1.0,1.0
2025-08-29,G2,4,8,151.76923076923077,113236.22644851918,26030011.77670929,11943.0,151.76923076923077,1.0,1.0
2025-08-29,P3,4,8,128.46153846153845,300546.9066616563,70184562.05968852,12620.0,128.46153846153845,1.0,1.0
2025-08-29,Q1,4,8,78.75,43327.771574824874,10076921.040922407,12187.0,78.75,1.0,1.0
2025-08-30,G2,5,8,93.53846153846153,113236.22644851918,26143096.23392704,11943.0,93.53846153846153,1.0,1.0
2025-08-30,P3,5,8,116.15384615384616,300546.9066616563,70484980.50481172,12620.0,116.15384615384616,1.0,1.0
2025-08-30,Q1,5,8,138.15384615384616,43327.771574824874,10120170.062497232,12187.0,138.15384615384616,1.0,1.0
2025-08-31,G2,6,8,103.92307692307692,113236.22644851918,26256238.921914022,11943.0,103.92307692307692,1.0,1.0
2025-08-31,P3,6,8,102.6923076923077,300546.9066616563,70785411.25762722,12620.0,102.6923076923077,1.0,1.0
2025-08-31,Q1,6,8,109.71153846153847,43327.771574824874,10163359.680225903,12187.0,109.71153846153847,1.0,1.0
2025-09-01,G2,0,9,160.92307692307693,113236.22644851918,26369371.22528562,11943.0,160.92307692307693,1.0,1.0
2025-09-01,P3,0,9,122.6923076923077,300546.9066616563,71085855.47198118,12620.0,122.6923076923077,1.0,1.0
2025-09-01,Q1,0,9,214.28846153846155,43327.771574824874,10206577.740262266,12187.0,214.28846153846155,1.0,1.0
2025-09-02,G2,1,9,153.07692307692307,113236.22644851918,26482446.528657217,11943.0,153.07692307692307,1.0,1.0
2025-09-02,P3,1,9,173.84615384615384,300546.9066616563,71386279.68633515,12620.0,173.84615384615384,1.0,1.0
2025-09-02,Q1,1,9,161.51923076923077,43327.771574824874,10249691.223375553,12187.0,161.51923076923077,1.0,1.0
2025-09-03,G2,2,9,135.6153846153846,113236.22644851918,26595529.67818266,11943.0,135.6153846153846,1.0,1.0
2025-09-03,P3,2,9,177.30769230769232,300546.9066616563,71686652.74684297,12620.0,177.30769230769232,1.0,1.0
2025-09-03,Q1,2,9,122.75,43327.771574824874,10292857.475719608,12187.0,122.75,1.0,1.0
2025-09-04,G2,3,9,150.69230769230768,113236.22644851918,26708630.289246567,11943.0,150.69230769230768,1.0,1.0
2025-09-04,P3,3,9,197.69230769230768,300546.9066616563,71987022.34581232,12620.0,197.69230769230768,1.0,1.0
2025-09-04,Q1,3,9,181.69230769230768,43327.771574824874,10336062.497294433,12187.0,181.69230769230768,1.0,1.0
2025-09-05,G2,4,9,151.76923076923077,113236.22644851918,26821715.823387396,11943.0,151.76923076923077,1.0,1.0
2025-09-05,P3,4,9,128.46153846153845,300546.9066616563,72287371.56016628,12620.0,128.46153846153845,1.0,1.0
2025-09-05,Q1,4,9,78.75,43327.771574824874,10379208.576561566,12187.0,78.75,1.0,1.0
2025-09-06,G2,5,9,93.53846153846153,113236.22644851918,26934800.28060515,11943.0,93.53846153846153,1.0,1.0
2025-09-06,P3,5,9,116.15384615384616,300546.9066616563,72587790.00528948,12620.0,116.15384615384616,1.0,1.0
