date,line,gallons_ordered,gallons_shipped,fill_rate,weekday,month,backlog_gal_delta,gallons_produced,units_produced,avg_temp,avg_tank_days,avg_changeover_min,total_run_hours,defect_rate,variant_LV_share,variant_STD_share,variant_HV_share,complexity_complex_share,minutes_down
2025-02-25,P3,85.0,0.0,0.0,1,2,85.0,393418.1870842228,78683.63741684456,72.2447997957995,1.3072930308030801,26.64280300650223,247.89800295427312,0.15789473684210525,0.2631578947368421,0.34210526315789475,0.39473684210526316,0.39473684210526316,0.0
2025-02-25,Q1,55.0,0.0,0.0,1,2,55.0,50675.853411286254,202703.41364514502,70.82662527932442,1.2580053789934325,26.58506730429138,215.71688118387755,0.08823529411764706,0.29411764705882354,0.35294117647058826,0.35294117647058826,0.38235294117647056,0.0
2025-02-26,G2,44.0,0.0,0.0,2,2,44.0,160104.73422283004,160104.73422283004,71.71738580742266,1.3316423942753657,26.627389005440406,263.36386130410665,0.0975609756097561,0.2682926829268293,0.3170731707317073,0.4146341463414634,0.3902439024390244,0.0
2025-02-26,P3,80.0,0.0,0.0,2,2,80.0,394353.9906855529,78870.79813711057,71.19469029018047,1.248853336391333,26.79692305532612,249.05857129409716,0.13157894736842105,0.34210526315789475,0.2631578947368421,0.39473684210526316,0.42105263157894735,0.0
2025-02-27,G2,61.0,0.0,0.0,3,2,61.0,209297.3436729099,209297.3436729099,71.1962441490076,1.2471750746708021,26.481650093588957,350.48815244330035,0.18518518518518517,0.2777777777777778,0.2962962962962963,0.42592592592592593,0.3148148148148148,0.0
2025-02-27,P3,95.0,0.0,0.0,3,2,95.0,361642.47065098566,72328.49413019713,71.92690267033363,1.0052893619659136,26.518688205821825,211.05159035951834,0.15625,0.40625,0.34375,0.25,0.46875,0.0
2025-02-28,G2,8.0,0.0,0.0,4,2,8.0,154450.56407765264,154450.56407765264,71.02766148225805,1.3625990786515823,26.709793902582796,253.81425852409535,0.125,0.275,0.4,0.325,0.325,0.0
2025-02-28,P3,20.0,0.0,0.0,4,2,20.0,490466.53858266084,98093.30771653217,72.70309977960282,1.0269639293133508,26.590604312428987,292.90000350750194,0.10638297872340426,0.3617021276595745,0.46808510638297873,0.1702127659574468,0.46808510638297873,0.0
2025-02-28,Q1,28.75,0.0,0.0,4,2,28.75,79988.90810187726,319955.632407509,72.33536768166816,1.2622919331538824,27.009625572756583,345.08462153354975,0.05555555555555555,0.2777777777777778,0.3333333333333333,0.3888888888888889,0.3888888888888889,74.0
2025-03-01,G2,9.0,0.0,0.0,5,3,9.0,145680.97925388828,145680.97925388828,71.88256335863012,1.005695590531883,26.46215155779922,227.91305518869987,0.0,0.5,0.22727272727272727,0.2727272727272727,0.5,0.0
2025-03-01,Q1,59.5,0.0,0.0,5,3,59.5,60040.289607117,240161.158428468,71.91581133851972,1.18184576609695,26.26194730610354,259.56350438622917,0.04,0.24,0.44,0.32,0.32,0.0
2025-03-02,G2,38.0,0.0,0.0,6,3,38.0,164461.9207128203,164461.9207128203,72.12245791741115,1.240159903009419,26.345727993129273,266.53447615305925,0.04,0.32,0.36,0.32,0.32,0.0
2025-03-02,Q1,24.75,0.0,0.0,6,3,24.75,69194.84289010962,276779.3715604385,73.3897648323765,1.3122484378985955,26.824452332533557,301.1712812590199,0.0,0.3793103448275862,0.20689655172413793,0.41379310344827586,0.3448275862068966,0.0
2025-03-03,G2,18.0,0.0,0.0,0,3,18.0,149165.95842451058,149165.95842451058,71.82635642025895,1.1486497800915552,26.84901052865986,242.57350016144306,0.13513513513513514,0.43243243243243246,0.2702702702702703,0.2972972972972973,0.40540540540540543,0.0
2025-03-03,P3,20.0,0.0,0.0,0,3,20.0,492189.6468422687,98437.92936845374,71.28289840792418,1.050147182455854,26.88056213982389,296.0905188502702,0.043478260869565216,0.32608695652173914,0.391304347826087,0.2826086956521739,0.3695652173913043,0.0
2025-03-04,G2,73.0,0.0,0.0,1,3,73.0,107789.273564719,107789.273564719,73.27631624463652,1.3321730499470195,26.512531857614825,185.3877276703372,0.14285714285714285,0.2857142857142857,0.39285714285714285,0.32142857142857145,0.42857142857142855,0.0
2025-03-04,P3,65.0,0.0,0.0,1,3,65.0,444506.6198036892,88901.32396073783,73.51547481299063,1.0114445230031053,26.72508536233865,258.1951480679175,0.175,0.375,0.375,0.25,0.35,0.0
2025-03-04,Q1,35.75,0.0,0.0,1,3,35.75,57284.61125387731,229138.44501550923,72.40784897416334,1.1659695927641478,26.627259238835578,248.81134407646857,0.10256410256410256,0.3076923076923077,0.3333333333333333,0.358974358974359,0.38461538461538464,0.0
2025-03-05,G2,8.0,0.0,0.0,2,3,8.0,159775.99097102176,159775.99097102176,74.49145568250549,1.5593704702218287,26.613424362507168,264.5297386139231,0.1794871794871795,0.358974358974359,0.358974358974359,0.28205128205128205,0.5128205128205128,0.0
2025-03-05,P3,60.0,0.0,0.0,2,3,60.0,456514.0973601096,91302.81947202192,72.1396498685511,1.295294501721865,26.57143184332946,284.1955223068195,0.14285714285714285,0.21428571428571427,0.38095238095238093,0.40476190476190477,0.30952380952380953,0.0
2025-03-05,Q1,22.0,0.0,0.0,2,3,22.0,60078.22087609907,240312.88350439628,71.88406680600296,1.2479808941177084,26.749493701381237,256.6139683791203,0.07692307692307693,0.3333333333333333,0.358974358974359,0.3076923076923077,0.3333333333333333,0.0
2025-03-06,G2,14.0,0.0,0.0,3,3,14.0,192609.07490891655,192609.07490891655,72.1611304134609,1.1013427775474247,26.54076786762923,303.2601819972876,0.14893617021276595,0.5319148936170213,0.2765957446808511,0.19148936170212766,0.3829787234042553,0.0
2025-03-06,P3,20.0,0.0,0.0,3,3,20.0,482261.4576578071,96452.29153156142,72.43754067222642,1.008988936569869,26.89634395468818,299.01097824644853,0.14583333333333334,0.3125,0.20833333333333334,0.4791666666666667,0.2916666666666667,0.0
2025-03-06,Q1,99.25,0.0,0.0,3,3,99.25,63927.48772769128,255709.95091076512,71.12271848516163,1.166956911781622,26.395164403217418,269.21440752793956,0.0,0.38095238095238093,0.2857142857142857,0.3333333333333333,0.30952380952380953,0.0
2025-03-07,Q1,18.0,0.0,0.0,4,3,18.0,55176.20400572915,220704.8160229166,70.8894820816182,1.0537267037317342,26.608223825440618,231.28439906925047,0.058823529411764705,0.3235294117647059,0.38235294117647056,0.29411764705882354,0.4117647058823529,79.0
2025-03-08,G2,19.0,0.0,0.0,5,3,19.0,172747.3628055963,172747.3628055963,70.28815390729031,1.2285971820729005,26.524910482604817,281.5543473212731,0.1111111111111111,0.37037037037037035,0.4074074074074074,0.2222222222222222,0.3333333333333333,0.0
2025-03-08,P3,10.0,0.0,0.0,5,3,10.0,572963.3566111906,114592.67132223812,70.08453922631736,1.169260337032475,26.659744712304324,348.5983573973525,0.058823529411764705,0.38235294117647056,0.29411764705882354,0.3235294117647059,0.5588235294117647,0.0
2025-03-08,Q1,119.75,0.0,0.0,5,3,119.75,77618.22612156303,310472.9044862521,73.76964744442263,1.2022646136063226,26.432332448117386,334.0650675749057,0.0625,0.3125,0.3125,0.375,0.375,0.0
2025-03-10,G2,58.0,0.0,0.0,0,3,58.0,136206.44370105653,136206.44370105653,70.42389301686943,1.0890199059152235,26.45827200450196,225.3518999375404,0.030303030303030304,0.2727272727272727,0.3333333333333333,0.3939393939393939,0.45454545454545453,0.0
2025-03-10,Q1,26.0,0.0,0.0,0,3,26.0,77106.45932541706,308425.83730166825,72.59450020076288,1.0974991376813052,26.60729786779496,326.86124906267577,0.04081632653061224,0.30612244897959184,0.3469387755102041,0.3469387755102041,0.3877551020408163,0.0
2025-03-11,G2,35.0,0.0,0.0,1,3,35.0,109041.26140029824,109041.26140029824,72.00666484071303,1.1916893741726196,26.66206100265416,184.47955720752853,0.07142857142857142,0.32142857142857145,0.21428571428571427,0.4642857142857143,0.42857142857142855,0.0
2025-03-11,P3,35.0,0.0,0.0,1,3,35.0,448104.3254449764,89620.86508899527,70.6032341921467,1.0792818835868236,26.61777239810036,268.8354076891967,0.14634146341463414,0.34146341463414637,0.3902439024390244,0.2682926829268293,0.4146341463414634,0.0
2025-03-12,G2,20.0,0.0,0.0,2,3,20.0,171439.204466624,171439.204466624,70.68894813777328,1.1560331773728658,26.47835946323502,288.4488987565522,0.09090909090909091,0.20454545454545456,0.25,0.5454545454545454,0.4318181818181818,0.0
2025-03-12,P3,30.0,0.0,0.0,2,3,30.0,411336.54367367213,82267.30873473443,71.01544650818767,1.352897146291465,26.80402252185249,247.14648492795348,0.15789473684210525,0.34210526315789475,0.3684210526315789,0.2894736842105263,0.2894736842105263,0.0
2025-03-12,Q1,73.25,0.0,0.0,2,3,73.25,61151.50101574339,244606.00406297357,70.96385265013333,1.1578562899563285,26.479024367901985,261.265142254193,0.05128205128205128,0.358974358974359,0.23076923076923078,0.41025641025641024,0.41025641025641024,0.0
2025-03-13,G2,33.0,0.0,0.0,3,3,33.0,176354.37011793457,176354.37011793457,72.52290795774523,1.2648126303300218,26.82072106192502,287.86908679397953,0.13953488372093023,0.3953488372093023,0.23255813953488372,0.37209302325581395,0.3023255813953488,0.0
2025-03-13,P3,40.0,0.0,0.0,3,3,40.0,431222.19325253315,86244.43865050662,72.19481662859224,1.218234183190478,26.83119703738043,262.8923202538921,0.09302325581395349,0.32558139534883723,0.2558139534883721,0.4186046511627907,0.46511627906976744,0.0
2025-03-13,Q1,44.0,0.0,0.0,3,3,44.0,73903.47560559933,295613.90242239734,72.60999179484998,1.1166869024672836,26.63877814414298,315.320650494608,0.041666666666666664,0.4375,0.3125,0.25,0.3541666666666667,0.0
2025-03-15,G2,80.0,0.0,0.0,5,3,80.0,127163.62813737598,127163.62813737598,74.43346350456514,1.3550829966547078,27.074016277123178,206.24930865056703,0.05263157894736842,0.2631578947368421,0.42105263157894735,0.3157894736842105,0.2631578947368421,0.0
2025-03-15,P3,35.0,0.0,0.0,5,3,35.0,383516.1208031974,76703.22416063947,73.83109005217783,1.066818932767607,26.55913047543585,228.92621980962457,0.09090909090909091,0.36363636363636365,0.4090909090909091,0.22727272727272727,0.36363636363636365,0.0
2025-03-15,Q1,63.25,0.0,0.0,5,3,63.25,79197.16405184158,316788.6562073663,69.85431666804905,1.0955278868068452,26.741302203662737,331.27793308602,0.0625,0.40625,0.28125,0.3125,0.4375,0.0
2025-03-16,G2,33.0,0.0,0.0,6,3,33.0,164215.76503560293,164215.76503560293,70.90110094396094,1.195425614224432,26.345719111635706,280.1000878275757,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.37037037037037035,0.0
2025-03-16,P3,30.0,0.0,0.0,6,3,30.0,561818.7729510412,112363.75459020825,71.66403280955689,1.1724642656988766,26.6151020480326,335.2681815507857,0.21875,0.375,0.375,0.25,0.34375,0.0
2025-03-16,Q1,102.0,0.0,0.0,6,3,102.0,64180.92224318563,256723.68897274256,71.91347709553587,1.0865751960291639,26.62227609648652,265.2990471485425,0.08,0.32,0.48,0.2,0.44,0.0
2025-03-17,G2,26.0,0.0,0.0,0,3,26.0,185657.5031570316,185657.5031570316,72.01517938541609,1.1909922211333424,26.553577371205915,293.81313755513764,0.09090909090909091,0.36363636363636365,0.4090909090909091,0.22727272727272727,0.38636363636363635,0.0
2025-03-17,P3,70.0,0.0,0.0,0,3,70.0,330966.04751233023,66193.20950246605,75.90717573492131,1.272059601968705,26.78349736968756,203.05780120605073,0.15625,0.46875,0.15625,0.375,0.4375,213.0
2025-03-17,Q1,41.0,0.0,0.0,0,3,41.0,57456.50934286146,229826.03737144583,72.87867178133362,1.0819066596976932,26.498597547407968,247.5241820641819,0.02702702702702703,0.21621621621621623,0.40540540540540543,0.3783783783783784,0.3783783783783784,0.0
2025-03-18,G2,9.0,0.0,0.0,1,3,9.0,151127.94482067588,151127.94482067588,70.50909674962497,1.2652049353563766,26.54129459320057,249.6969875384359,0.15789473684210525,0.39473684210526316,0.2894736842105263,0.3157894736842105,0.3684210526315789,0.0
2025-03-18,P3,75.0,0.0,0.0,1,3,75.0,591695.7629601075,118339.1525920215,70.96716766697087,1.071488924106528,26.598009756147942,351.8355249399825,0.05555555555555555,0.35185185185185186,0.3333333333333333,0.3148148148148148,0.35185185185185186,0.0
2025-03-18,Q1,46.25,0.0,0.0,1,3,46.25,66710.20132451323,266840.8052980529,73.15837178334299,1.0917775345765335,26.542704903474128,274.6862173412939,0.11627906976744186,0.46511627906976744,0.23255813953488372,0.3023255813953488,0.5581395348837209,0.0
2025-03-19,P3,45.0,0.0,0.0,2,3,45.0,453326.5329848191,90665.30659696381,71.64113456178613,1.2945664658014027,26.863513707241623,282.5468062764451,0.045454545454545456,0.29545454545454547,0.29545454545454547,0.4090909090909091,0.5227272727272727,65.0
2025-03-19,Q1,50.25,0.0,0.0,2,3,50.25,65638.41893487099,262553.67573948397,71.83227837779148,1.3842377617435913,26.86320720374757,292.746429844766,0.022222222222222223,0.15555555555555556,0.3333333333333333,0.5111111111111111,0.4222222222222222,0.0
2025-03-20,P3,45.0,0.0,0.0,3,3,45.0,337947.62395287416,67589.52479057483,71.73393881735907,1.1289184917662833,26.603112413103094,210.66366775132354,0.125,0.28125,0.28125,0.4375,0.3125,0.0
2025-03-21,G2,70.0,0.0,0.0,4,3,70.0,136800.5752567927,136800.5752567927,70.96880452930088,1.277538868827672,26.71056408268099,227.92952686287362,0.08823529411764706,0.35294117647058826,0.35294117647058826,0.29411764705882354,0.5,0.0
2025-03-21,P3,170.0,0.0,0.0,4,3,170.0,500027.17381690536,100005.43476338107,70.80524989771048,1.2750470030716081,26.78312915474905,298.7760115482239,0.23404255319148937,0.425531914893617,0.3617021276595745,0.2127659574468085,0.3191489361702128,0.0
2025-03-21,Q1,27.5,0.0,0.0,4,3,27.5,62256.35972307883,249025.43889231532,71.2745160848495,1.0498858278773764,26.69932982643769,261.23594287391563,0.0975609756097561,0.34146341463414637,0.3902439024390244,0.2682926829268293,0.43902439024390244,216.0
2025-03-22,G2,41.0,0.0,0.0,5,3,41.0,161127.67865531356,161127.67865531356,73.58242179395835,1.1718794200877758,27.005030040026163,269.94946851705066,0.16,0.32,0.36,0.32,0.56,0.0
2025-03-22,Q1,10.25,0.0,0.0,5,3,10.25,63977.14988278451,255908.59953113805,70.88981281858437,1.245882266815354,26.72442012488538,271.68711296262734,0.07692307692307693,0.5384615384615384,0.11538461538461539,0.34615384615384615,0.46153846153846156,0.0
2025-03-23,G2,26.0,0.0,0.0,6,3,26.0,223605.65866802065,223605.65866802065,72.60952460941411,1.2211514570283264,26.471365469741876,367.2588867844812,0.0,0.3142857142857143,0.34285714285714286,0.34285714285714286,0.45714285714285713,0.0
2025-03-23,Q1,11.75,0.0,0.0,6,3,11.75,73474.26426047928,293897.0570419171,71.08454632417228,1.017081761323722,26.411587887220357,314.5491214705609,0.1,0.23333333333333334,0.4666666666666667,0.3,0.5,0.0
2025-03-24,G2,46.0,0.0,0.0,0,3,46.0,159121.13014658444,159121.13014658444,70.22803512041456,1.387640929467794,26.332718456096064,264.76613300813125,0.10256410256410256,0.3333333333333333,0.28205128205128205,0.38461538461538464,0.358974358974359,0.0
2025-03-24,P3,60.0,0.0,0.0,0,3,60.0,340002.78088005894,68000.55617601179,71.24424180950757,1.349162052547222,26.282620901621645,202.01076860728094,0.12903225806451613,0.3548387096774194,0.3548387096774194,0.2903225806451613,0.45161290322580644,0.0
2025-03-25,G2,93.0,0.0,0.0,1,3,93.0,184067.2622724757,184067.2622724757,72.04264192408387,1.138389344556072,26.685736126460053,300.4478930915586,0.06382978723404255,0.3404255319148936,0.3404255319148936,0.3191489361702128,0.2978723404255319,0.0
2025-03-26,G2,47.0,0.0,0.0,2,3,47.0,143215.80352563577,143215.80352563577,70.22822603235721,1.0261273187372637,26.57885261846657,237.2285583312514,0.1111111111111111,0.3611111111111111,0.2777777777777778,0.3611111111111111,0.3888888888888889,0.0
2025-03-26,P3,50.0,0.0,0.0,2,3,50.0,555878.8597523445,111175.77195046892,72.63865350901048,1.0126756609968317,26.572486387873262,340.40030924778483,0.11320754716981132,0.4339622641509434,0.22641509433962265,0.33962264150943394,0.49056603773584906,0.0
2025-03-26,Q1,34.75,0.0,0.0,2,3,34.75,72771.26968011139,291085.07872044557,73.58958884128228,0.9608812911679413,26.835271632685224,296.4023046105216,0.021739130434782608,0.391304347826087,0.34782608695652173,0.2608695652173913,0.3695652173913043,0.0
2025-03-28,P3,65.0,0.0,0.0,4,3,65.0,608619.0442702471,121723.80885404942,72.38642063578156,1.0716821101031333,26.650313094666465,370.4925410145655,0.08771929824561403,0.3508771929824561,0.2982456140350877,0.3508771929824561,0.43859649122807015,170.0
2025-03-28,Q1,33.0,0.0,0.0,4,3,33.0,65313.18551135498,261252.74204541993,72.3556527053002,1.1502005495651235,26.748850863991134,270.6491548013811,0.09523809523809523,0.40476190476190477,0.3333333333333333,0.2619047619047619,0.38095238095238093,0.0
2025-03-29,P3,30.0,0.0,0.0,5,3,30.0,514550.6474999504,102910.12949999009,73.03224022219,1.3940210017774146,26.902313008306564,317.1783660337696,0.2,0.4666666666666667,0.26666666666666666,0.26666666666666666,0.4666666666666667,0.0
2025-03-30,G2,106.0,0.0,0.0,6,3,106.0,159618.89408620927,159618.89408620927,72.41516111502511,1.1843927131032665,26.425406000208966,267.81239609748656,0.15384615384615385,0.2692307692307692,0.3076923076923077,0.4230769230769231,0.5,0.0
2025-03-30,P3,10.0,0.0,0.0,6,3,10.0,394893.0613888347,78978.61227776695,71.18144359036155,0.9001899273319383,26.622653673848053,237.1243561851042,0.13043478260869565,0.2608695652173913,0.5652173913043478,0.17391304347826086,0.34782608695652173,0.0
2025-03-31,G2,24.0,0.0,0.0,0,3,24.0,158822.37699374274,158822.37699374274,72.80934480914877,1.5954688908061927,26.58565211521974,264.5064230835372,0.0975609756097561,0.34146341463414637,0.4146341463414634,0.24390243902439024,0.3170731707317073,0.0
2025-03-31,Q1,11.75,0.0,0.0,0,3,11.75,49387.686990234455,197550.7479609378,72.35443812295364,1.2224295375450183,26.62528587999775,222.7320556268564,0.08823529411764706,0.2647058823529412,0.23529411764705882,0.5,0.4117647058823529,0.0
2025-04-01,G2,26.0,0.0,0.0,1,4,26.0,163668.2898286363,163668.2898286363,72.78834378306676,1.2761195745946246,26.77122237421621,270.6477918778701,0.047619047619047616,0.3333333333333333,0.38095238095238093,0.2857142857142857,0.47619047619047616,0.0
2025-04-01,Q1,67.25,0.0,0.0,1,4,67.25,53603.74773833458,214414.99095333833,69.6476767216427,1.1241530983053116,26.7109914584563,228.50773211651386,0.05714285714285714,0.37142857142857144,0.3142857142857143,0.3142857142857143,0.37142857142857144,135.0
